gene	ISV	WSV	pv	pv.BH	pv.Bonf
ITGB3	0.844529887841556	0.155470112158444	4.82462382280953e-25	5.70511767047227e-23	8.89998356593674e-21
ITGB3BP	0.698041260082643	0.301958739917357	2.58624674795886e-11	3.53117190245457e-10	4.7708493759597e-07
ITGB4	0.433157436404046	0.566842563595954	0.0698697319566087	0.10212325270709	1
ITGB5	0.727810066368807	0.272189933631193	2.60668683033467e-13	5.02986945179745e-12	4.80855519591836e-09
ITGB6	0.42134458166997	0.57865541833003	0.104438768377378	0.142720346711422	1
ITGB7	0.706593527503036	0.293406472496964	7.37288520991375e-12	1.1030625585343e-10	1.36007613467279e-07
ITGB8	0.728366086180538	0.271633913819462	2.37693291459084e-13	4.61550331320602e-12	4.38472814754572e-09
ITGBL1	0.42489636902093	0.57510363097907	0.0929288837118027	0.129339000892683	1
ITIH1	0.439190294220734	0.560809705779266	0.0560472533315517	0.0849830414439531	1
ITIH2	0.407632049485411	0.592367950514589	0.158681390664342	0.202967384106582	1
ITIH3	0.504000139049842	0.495999860950158	0.00266335835835018	0.00643075544980181	1
ITIH5	0.387175253300961	0.612824746699039	0.269728100536626	0.317630020465952	1
ITIH5L	0.413825590427273	0.586174409572727	0.13219984330372	0.174111328643053	1
ITK	0.724751228468719	0.275248771531281	4.31129588005133e-13	8.01718498984948e-12	7.95304750993068e-09
ITLN1	0.375688413462852	0.624311586537148	0.346535207380221	0.392637735430436	1
ITLN2	0.395564227723918	0.604435772276082	0.219893340039813	0.26742961786092	1
ITM2A	0.824613150962834	0.175386849037166	2.04801701298655e-22	1.54835122289192e-20	3.77797698385628e-18
ITM2B	0.549702919690434	0.450297080309566	0.000138917456924099	0.000490357888993274	1
ITM2C	0.490835552516603	0.509164447483397	0.00548734318723097	0.0119310801671144	1
ITPA	0.464031811347658	0.535968188652342	0.0202436043320152	0.0362838873992114	1
ITPK1	0.588386450334753	0.411613549665247	6.35107598180964e-06	3.08717473946667e-05	0.117158298636442
ITPKA	0.501733984953611	0.49826601504639	0.00302815016164039	0.00717814007090468	1
ITPKB	0.744789079338197	0.255210920661802	1.38510926041871e-14	3.30117707066459e-13	2.55511105269439e-10
ITPKC	0.381953093139405	0.618046906860596	0.303520567444148	0.350883242943047	1
ITPR1	0.751900970246125	0.248099029753875	3.75413790811629e-15	9.71284459902119e-14	6.92525819910211e-11
ITPR2	0.472110859421012	0.527889140578988	0.0139767521007449	0.0264956475184915	1
ITPR3	0.710852154166627	0.289147845833373	3.8721297407974e-12	6.05845439597028e-11	7.14291773284896e-08
ITPRIP	0.403501683255426	0.596498316744574	0.178201872696483	0.223792630242496	1
ITPRIPL1	0.648504169229492	0.351495830770508	1.51463223171401e-08	1.24511679048255e-07	0.000279404207784284
ITPRIPL2	0.500458318360345	0.499541681639655	0.00325270448786402	0.00763705485343128	1
ITSN1	0.696490890515555	0.303509109484445	3.22970283246158e-11	4.30790514464344e-10	5.95783281504188e-07
ITSN2	0.474886679264903	0.525113320735097	0.0122506233664222	0.0237082720562727	1
IVD	0.641665123971764	0.358334876028236	3.27983302466683e-08	2.55287256565524e-07	0.000605030798060291
IVL	0.33271238563672	0.66728761436328	0.670705398935243	0.694460175918188	1
IVNS1ABP	0.485890882003546	0.514109117996454	0.00709825883660716	0.0148662103495564	1
IWS1	0.505993534474395	0.494006465525605	0.00237573779208754	0.00583636104017031	1
IYD	0.438601781062725	0.561398218937275	0.0572916345398036	0.0864859887361504	1
IZUMO1	0.42675898665764	0.57324101334236	0.087286738567053	0.122708311716692	1
IZUMO2	0.449647356000959	0.550352643999041	0.037316173929975	0.0605907455757635	1
IZUMO4	0.481897766731305	0.518102233268695	0.00869006277748919	0.0176664743284487	1
JAG1	0.560254574109451	0.439745425890549	6.33312158881698e-05	0.000243237755463058	1
JAG2	0.531732862653605	0.468267137346395	0.000483009654063375	0.00147274034520778	1
JAGN1	0.477745935136348	0.522254064863652	0.0106690582866214	0.0210651951421711	1
JAK1	0.60275722223856	0.39724277776144	1.73621065740182e-06	9.48131379428399e-06	0.0320278779970913
JAK2	0.566503734757829	0.433496265242171	3.90086677132886e-05	0.000158463768099567	0.719592893307035
JAK3	0.681527035886527	0.318472964113473	2.54527184506741e-10	2.91450215555298e-09	4.69526297259585e-06
JAKMIP1	0.792895154301599	0.207104845698401	7.17115453688612e-19	3.31063792130616e-17	1.32286287741938e-14
JAKMIP2	0.800680617840636	0.199319382159364	1.11643401714831e-19	5.73672933546932e-18	2.05948583143349e-15
JAKMIP3	0.407824887198242	0.592175112801759	0.157806546235342	0.202030491942768	1
JAM2	0.487441836078282	0.512558163921718	0.00655305393248741	0.0138771881405803	1
JAM3	0.784061545884414	0.215938454115586	5.35991385990572e-18	2.10370916965278e-16	9.88743309736807e-14
JARID2	0.505685878425194	0.494314121574806	0.00241821433039042	0.00592039227473949	1
JAZF1	0.71023767297375	0.28976232702625	4.25260353555625e-12	6.62006560509756e-11	7.84477774204061e-08
JDP2	0.608527162085292	0.391472837914708	1.00643880720052e-06	5.7963711134649e-06	0.0185657766764281
JHDM1D	0.516131362956135	0.483868637043865	0.00130228893917419	0.00348366068169174	1
JKAMP	0.547249517778993	0.452750482221008	0.000165792434982746	0.000573050973979149	1
JMJD1C	0.385416958381725	0.614583041618276	0.280881034233034	0.328519682887191	1
JMJD4	0.498897389916532	0.501102610083468	0.00354774137892398	0.00822485675719626	1
JMJD5	0.584250913213873	0.415749086786127	9.08049780496249e-06	4.25753297541057e-05	0.167507943008143
JMJD6	0.429232807080635	0.570767192919365	0.0801989905678333	0.114445020422745	1
JMJD8	0.478522938103174	0.521477061896826	0.0102712943758883	0.0203987770056829	1
JMY	0.361167448738229	0.638832551261771	0.454069408654375	0.495370417023317	1
JOSD1	0.429164215902553	0.570835784097447	0.0803893855084746	0.11464576687088	1
JOSD2	0.507288017791607	0.492711982208393	0.00220429764201502	0.00548088402780038	1
JPH1	0.521839762937886	0.478160237062114	0.000914579788688945	0.00256753208978009	1
JPH2	0.407178497425433	0.592821502574567	0.160751843007453	0.205288283001626	1
JPH3	0.436008763754124	0.563991236245876	0.0630377851084524	0.0936278600560082	1
JPH4	0.399186591276626	0.600813408723374	0.200190131356595	0.246885340989794	1
JRK	0.40811866905333	0.59188133094667	0.156480001870149	0.200680380596401	1
JRKL	0.496083864336446	0.503916135663554	0.00414064629318551	0.00937668821144034	1
JSRP1	0.42129820326028	0.57870179673972	0.104595710772874	0.14287131259735	1
JTB	0.441509438153739	0.558490561846261	0.0513516188007941	0.0789600160055222	1
JUB	0.35493081237422	0.64506918762578	0.502212296663197	0.539735605762344	1
JUN	0.471166067324461	0.52883393267554	0.0146103447125955	0.027529829306767	1
JUNB	0.428290528522431	0.571709471477569	0.0828449187453153	0.117538856798557	1
JUND	0.506895505059391	0.493104494940609	0.00225506118202631	0.00557928026084219	1
JUP	0.88456885258271	0.11543114741729	1.07546249839529e-31	2.41939715949974e-29	1.98390567078979e-27
KAAG1	0.392498816152587	0.607501183847413	0.237436515987755	0.285322872153352	1
KAL1	0.47883236671639	0.52116763328361	0.0101165314137952	0.0201219662709049	1
KALP	0.74318046880906	0.25681953119094	1.84891347594337e-14	4.31732998616803e-13	3.41069068907274e-10
KALRN	0.636510893886241	0.363489106113759	5.78080362317107e-08	4.26895454109835e-07	0.00106638484436637
KANK1	0.846613285747541	0.153386714252459	2.436258361887e-25	2.99611053344863e-23	4.49416580017295e-21
KANK2	0.45842165222388	0.54157834777612	0.0258838063126532	0.0446993610793403	1
KANK3	0.472788638034184	0.527211361965816	0.0135369685057156	0.0257918258650006	1
KANK4	0.427723253867963	0.572276746132037	0.0844696166591514	0.11949471000854	1
KARS	0.326206645536084	0.673793354463916	0.716146763207323	0.735770500745502	1
KAT2A	0.530055610203147	0.469944389796854	0.00053948530197809	0.00162081438470345	1
KAT2B	0.599429705603883	0.400570294396117	2.36241718192234e-06	1.25770590923294e-05	0.0435795097549215
KAT5	0.348369316785695	0.651630683214305	0.553088502595913	0.586976389793281	1
KATNA1	0.536015130286791	0.463984869713209	0.000362609205124871	0.00114342769349376	1
KATNAL1	0.65595786844493	0.34404213155507	6.34787070909662e-09	5.65150439047806e-08	0.000117099170970705
KATNAL2	0.318890775553201	0.681109224446799	0.763693421057671	0.779799210575161	1
KATNB1	0.518714335441656	0.481285664558344	0.00111132282087162	0.00303764165147221	1
KAZALD1	0.423023633113116	0.576976366886884	0.0988731266427016	0.136204358687022	1
KBTBD11	0.459579124390199	0.540420875609801	0.0246227946939156	0.0428587180334649	1
KBTBD12	0.452946936489816	0.547053063510184	0.032606363216905	0.054047046658482	1
KBTBD13	0.462393702249342	0.537606297750658	0.0217707902347208	0.0386196526069713	1
KBTBD2	0.3791573449197	0.6208426550803	0.322404674023265	0.369426611696824	1
KBTBD3	0.410982744391615	0.589017255608385	0.143942021526141	0.187050127880745	1
KBTBD4	0.485874742589989	0.514125257410011	0.00710413658774518	0.0148751427507532	1
KBTBD5	0.482020106704315	0.517979893295685	0.0086369913537834	0.0175702006509972	1
KBTBD6	0.377406938054077	0.622593061945923	0.334488200863387	0.381057223873462	1
KBTBD7	0.365361831495657	0.634638168504343	0.422157359836605	0.464955329685704	1
KBTBD8	0.516879224028695	0.483120775971306	0.00124413254876614	0.00334030206677398	1
KCMF1	0.45360745756047	0.546392542439531	0.0317253843840755	0.05289505958152	1
KCNA1	0.492671776101657	0.507328223898343	0.00497740942861403	0.010958141989455	1
KCNA10	0.401216614330476	0.598783385669525	0.189643511144944	0.23580168846662	1
KCNA2	0.527855041445801	0.472144958554199	0.000622808413889478	0.00183138787631899	1
KCNA3	0.610300472839741	0.389699527160259	8.48679660001211e-07	4.951168149286e-06	0.0156555936880423
KCNA4	0.456216319192237	0.543783680807763	0.0284367993912997	0.0482792296495811	1
KCNA5	0.432270124270123	0.567729875729877	0.0721094213166771	0.104765101601067	1
KCNA6	0.419165877228106	0.580834122771894	0.112000087828486	0.151349030852838	1
KCNA7	0.490568894273724	0.509431105726276	0.00556513012119981	0.0120706251924463	1
KCNAB1	0.504897934782669	0.495102065217331	0.00253014475140813	0.00615584017795118	1
KCNAB2	0.733655788455186	0.266344211544814	9.75635933899166e-14	2.04285539984539e-12	1.79975560726379e-09
KCNAB3	0.32775438355018	0.67224561644982	0.705582937324646	0.726008949399138	1
KCNB1	0.393301416196965	0.606698583803035	0.232767438783405	0.280607825332472	1
KCNB2	0.332469864521334	0.667530135478665	0.672445555043085	0.696027558853091	1
KCNC1	0.341306954260364	0.658693045739636	0.607189829878555	0.636402564287493	1
KCNC2	0.455113709593924	0.544886290406076	0.0297901693718579	0.050213747661062	1
KCNC3	0.404495506243804	0.595504493756196	0.173368329610928	0.218720118747968	1
KCNC4	0.588424153124072	0.411575846875928	6.33020855081806e-06	3.07998419117734e-05	0.116773357136941
KCND1	0.397332093631338	0.602667906368662	0.210136750050916	0.257345324848254	1
KCND2	0.443348222773835	0.556651777226165	0.0478574087888088	0.0744811963154607	1
KCND3	0.518598462217156	0.481401537782844	0.00111930961901141	0.00305532769190641	1
KCNE1	0.618341386034096	0.381658613965904	3.8495080096534e-07	2.42858667079604e-06	0.00710118742540763
KCNE1L	0.462828055581013	0.537171944418988	0.0213566279894289	0.0379652805744431	1
KCNE2	0.34060506258606	0.659394937413939	0.612492201040271	0.641057794756872	1
KCNE3	0.639249364225693	0.360750635774307	4.28476002432949e-08	3.26076601356461e-07	0.000790409681688061
KCNE4	0.346185892798022	0.653814107201978	0.569932222747417	0.60230368378399	1
KCNF1	0.409569487011765	0.590430512988235	0.150039507978283	0.193645756921247	1
KCNG1	0.482704524611815	0.517295475388185	0.00834530211692006	0.0170520367911857	1
KCNG2	0.453087748389316	0.546912251610684	0.0324168712960601	0.0537812775248153	1
KCNG3	0.428351216159119	0.571648783840881	0.0826725270060824	0.117321340540134	1
KCNG4	0.455489918216219	0.544510081783781	0.029322489017509	0.0495459324692986	1
KCNH1	0.4079802929537	0.5920197070463	0.15710388589874	0.201326528876281	1
KCNH2	0.454569366021294	0.545430633978707	0.0304778609240399	0.0511652345991133	1
KCNH3	0.380291060983081	0.619708939016919	0.314683680312921	0.3616030022344	1
KCNH4	0.408610425392346	0.591389574607654	0.154276405088275	0.19833694645365	1
KCNH5	0.363517054167454	0.636482945832546	0.436129922871138	0.47814624314774	1
KCNH6	0.443850571046108	0.556149428953892	0.0469369287095319	0.0732897853313641	1
KCNH7	0.442151208433723	0.557848791566277	0.0501095278047527	0.0773726006038564	1
KCNH8	0.697288382093893	0.302711617906107	2.88147547296492e-11	3.90268561305315e-10	5.31545780497839e-07
KCNIP1	0.421729514121616	0.578270485878384	0.103142862529235	0.141189995924369	1
KCNIP2	0.599133649183387	0.400866350816613	2.427494921591e-06	1.28863305952775e-05	0.0447799988185892
KCNIP3	0.451594742896607	0.548405257103393	0.034473202900443	0.0566628507444063	1
KCNIP4	0.364797168500341	0.635202831499659	0.426422522102665	0.468980877912589	1
KCNJ1	0.519103922931047	0.480896077068953	0.00108484976440391	0.00297623789469944	1
KCNJ10	0.552352641925455	0.447647358074545	0.000114484409915414	0.0004121572813641	1
KCNJ11	0.397190903313617	0.602809096686383	0.210906148154497	0.258150468781501	1
KCNJ12	0.488801987083015	0.511198012916985	0.00610573630499331	0.0130740008842962	1
KCNJ13	0.298997623638225	0.701002376361775	0.869474052950723	0.878330203974699	1
KCNJ14	0.549454770864591	0.450545229135409	0.000141438675812559	0.000498399093164141	1
KCNJ15	0.640814957922838	0.359185042077162	3.60450386551057e-08	2.78793638604081e-07	0.000664922828070734
KCNJ16	0.40225381346488	0.59774618653512	0.184393524622436	0.230282503803193	1
KCNJ2	0.547464556808575	0.452535443191425	0.00016325631408475	0.000565238218078336	1
KCNJ3	0.433225502657455	0.566774497342545	0.0697001849610177	0.101931133024885	1
KCNJ4	0.517963504566103	0.482036495433897	0.00116401323269623	0.00315501361104975	1
KCNJ5	0.400529907775861	0.599470092224139	0.193171056614297	0.239622519088423	1
KCNJ6	0.347836207377291	0.652163792622709	0.557208071948878	0.590736626623043	1
KCNJ8	0.411357788164959	0.588642211835041	0.142353002730477	0.185359345053229	1
KCNJ9	0.428114798736222	0.571885201263778	0.0833456493206433	0.118194741160663	1
KCNK1	0.525973641879837	0.474026358120164	0.000703259691447776	0.00203408406828909	1
KCNK10	0.460057862492537	0.539942137507463	0.02411657398532	0.0421211938048115	1
KCNK12	0.46727267155114	0.53272732844886	0.0174893112531601	0.0320509958957922	1
KCNK13	0.431332816578025	0.568667183421975	0.0745353534871672	0.107704344804776	1
KCNK15	0.522168371916939	0.477831628083061	0.000895864632563762	0.00252344096456004	1
KCNK16	0.4651267415228	0.534873258477201	0.01927443180837	0.0347733395282142	1
KCNK17	0.793213330894329	0.206786669105671	6.65720874277923e-19	3.08556607231278e-17	1.22805529678049e-14
KCNK18	0.341773680552515	0.658226319447485	0.603654857072184	0.63331747417452	1
KCNK2	0.406512301697494	0.593487698302506	0.163825670895899	0.208693608936997	1
KCNK3	0.444420769437301	0.5555792305627	0.0459095173400562	0.0720460523646553	1
KCNK4	0.353362436190655	0.646637563809345	0.514381267543739	0.550681402262165	1
KCNK5	0.416291374576379	0.583708625423621	0.122574987455987	0.163318222723047	1
KCNK6	0.508673668714406	0.491326331285594	0.00203324500617091	0.00511695370106887	1
KCNK7	0.38628598504397	0.61371401495603	0.275339455539646	0.323185730232875	1
KCNK9	0.388707159893061	0.611292840106939	0.260204855032331	0.308245502233586	1
KCNMA1	0.599775725672639	0.400224274327361	2.28845717133241e-06	1.22327352766065e-05	0.042215169439569
KCNMB1	0.669066210519657	0.330933789480343	1.27870017113775e-09	1.2910882351931e-08	2.3588182056978e-05
KCNMB2	0.404975566957642	0.595024433042359	0.171064531298549	0.216346318995224	1
KCNMB3	0.42591207653198	0.57408792346802	0.0898191555730262	0.12574136471546	1
KCNMB4	0.666656013867017	0.333343986132983	1.7291565713231e-09	1.70576210006402e-08	3.18977512711973e-05
KCNN1	0.427178669362081	0.57282133063792	0.0860520103290099	0.121242702689241	1
KCNN2	0.421217843813939	0.578782156186061	0.104868054371394	0.143169108865387	1
KCNN3	0.2414251619987	0.7585748380013	0.991040603214881	0.991309294409766	1
KCNN4	0.765604467206351	0.234395532793649	2.63996778172819e-16	8.03621875734982e-15	4.86994856695399e-12
KCNQ1	0.44413379581092	0.55586620418908	0.0464243013203575	0.0726985642153341	1
KCNQ1DN	0.426104304158698	0.573895695841302	0.0892395556869886	0.125024841175505	1
KCNQ2	0.387017844774691	0.61298215522531	0.270716952732302	0.31850983015835	1
KCNQ3	0.43323696134514	0.56676303865486	0.069671673908898	0.101897515943665	1
KCNQ4	0.413456374809558	0.586543625190442	0.133685594917438	0.17567304241644	1
KCNQ5	0.719402477795414	0.280597522204586	1.02099186029022e-12	1.77849262009195e-11	1.88342368467738e-08
KCNS1	0.368771702797227	0.631228297202773	0.396650034993812	0.440756773419123	1
KCNS2	0.386343120126081	0.613656879873919	0.274977115919778	0.32280150549651	1
KCNS3	0.397152593705477	0.602847406294523	0.211115206055741	0.2583377914501	1
KCNT1	0.494204713021936	0.505795286978064	0.00458446271325582	0.0102260681585768	1
KCNT2	0.299056462900958	0.700943537099042	0.869216117359935	0.878117728200368	1
KCNV1	0.494086928652792	0.505913071347208	0.00461364345630723	0.0102814300156498	1
KCNV2	0.404384286361344	0.595615713638656	0.17390495415371	0.219292138168944	1
KCP	0.356836242765028	0.643163757234972	0.487448149047869	0.52590689001556	1
KCTD1	0.370629110565499	0.629370889434501	0.382959130595222	0.427422984153561	1
KCTD10	0.639216888198158	0.360783111801843	4.30009799029887e-08	3.26974062766048e-07	0.000793239076270433
KCTD11	0.595087733942862	0.404912266057138	3.50623124383685e-06	1.79821555082638e-05	0.0646794477550583
KCTD12	0.691974685943117	0.308025314056883	6.11384417216008e-11	7.73539666967332e-10	1.12782083443837e-06
KCTD13	0.451104982522972	0.548895017477027	0.0351707912828994	0.0576399775049435	1
KCTD14	0.452241493293847	0.547758506706153	0.033569562555018	0.0553897782157797	1
KCTD15	0.521148961595235	0.478851038404765	0.000955094798709509	0.00266438871913038	1
KCTD16	0.387958976761736	0.612041023238264	0.264833170315236	0.312764244097641	1
KCTD17	0.517600005905638	0.482399994094362	0.00119033241919577	0.00321824155604637	1
KCTD18	0.446970412118552	0.553029587881448	0.0415360155723402	0.0662930333330126	1
KCTD19	0.424850722457046	0.575149277542954	0.0930705098265535	0.129506803558153	1
KCTD2	0.391703109567063	0.608296890432937	0.242117952355797	0.28996623171508	1
KCTD20	0.389913969554174	0.610086030445826	0.252832559200299	0.300922783377503	1
KCTD21	0.447491513517082	0.552508486482918	0.0406853747828209	0.0651665458555785	1
KCTD3	0.57931321303149	0.42068678696851	1.37911224723509e-05	6.20953957157574e-05	0.254404836247458
KCTD4	0.359789872647451	0.64021012735255	0.464649220090741	0.505120169898869	1
KCTD5	0.373594870625929	0.626405129374071	0.361442315308803	0.406779719998871	1
KCTD6	0.560223227131509	0.439776772868491	6.34830183066866e-05	0.000243704232075155	1
KCTD7	0.547963428352798	0.452036571647202	0.00015751110034177	0.000547552330393491	1
KCTD8	0.528302881203556	0.471697118796444	0.000604948700501537	0.00178466155095984	1
KCTD9	0.454825065015976	0.545174934984024	0.0301531971623159	0.0507144445708644	1
KCTD9P2	0.439095900018967	0.560904099981033	0.0562453839538155	0.0852274189088249	1
KDELC1	0.451702701302396	0.548297298697604	0.034320980675233	0.0564383531720251	1
KDELC2	0.640468351935094	0.359531648064906	3.74553034650801e-08	2.88491850947947e-07	0.000690937983020333
KDELR1	0.506770109372863	0.493229890627137	0.00227149979631533	0.00561543242329522	1
KDELR2	0.599902734218793	0.400097265781208	2.261865867153e-06	1.21081368692314e-05	0.0417246396513713
KDELR3	0.431933869987766	0.568066130012234	0.0729725712318454	0.105860728335471	1
KDM1A	0.487494958026692	0.512505041973308	0.00653505427161489	0.0138502006144853	1
KDM1B	0.692102878556084	0.307897121443916	6.00519576517964e-11	7.6135976824927e-10	1.10777846280269e-06
KDM2A	0.373176949632288	0.626823050367712	0.364447008661426	0.409911223021604	1
KDM2B	0.406842104251666	0.593157895748334	0.162299102021643	0.206934720417006	1
KDM3A	0.464038339109651	0.535961660890349	0.0202377057252845	0.0362768397157052	1
KDM3B	0.479722316639753	0.520277683360248	0.00968271000394642	0.0193931035587208	1
KDM4A	0.533641704742929	0.466358295257071	0.0004253936472264	0.00131753468945356	1
KDM4B	0.562787399043215	0.437212600956785	5.21294210200855e-05	0.000205696562472196	0.961631429557517
KDM4C	0.607080287900417	0.392919712099583	1.15547055199721e-06	6.5705811568103e-06	0.0213149652726926
KDM4D	0.39659879177706	0.60340120822294	0.214151370252736	0.261498002717431	1
KDM5A	0.485756163306887	0.514243836693113	0.00714745332053439	0.0149420978472233	1
KDM5B	0.570423277460186	0.429576722539814	2.85691902644816e-05	0.000119640375212007	0.527015852808892
KDM5C	0.915728892386295	0.084271107613705	6.62663389002752e-39	3.13439782998302e-36	1.22241515369338e-34
KDM5D	0.957928481283821	0.0420715187161791	3.1786913119366e-55	7.32966482891181e-52	5.86373186312945e-51
KDM6A	0.877078804905287	0.122921195094713	2.83251184718203e-30	5.55865383457094e-28	5.22513460449668e-26
KDM6B	0.547213141648623	0.452786858351377	0.000166225054382454	0.000574223516515567	1
KDR	0.471701014561091	0.528298985438909	0.0142486262807611	0.0269639319861715	1
KDSR	0.631393416914724	0.368606583085276	1.00179201041031e-07	7.0750601899077e-07	0.00184800572160389
KEAP1	0.437205720260218	0.562794279739783	0.0603313389589032	0.0901963051928752	1
KEL	0.376551679249949	0.623448320750051	0.340461520156786	0.387111295755192	1
KERA	0.444154276292134	0.555845723707866	0.0463874086066096	0.0726716370756795	1
KHDC1	0.398255914349973	0.601744085650027	0.205144767866188	0.252219776914661	1
KHDRBS1	0.460904163033899	0.539095836966101	0.0232431590733404	0.0408115891324872	1
KHDRBS2	0.752230326472666	0.247769673527334	3.52981130071791e-15	9.18398153234742e-14	6.51144290643432e-11
KHDRBS3	0.468890651691513	0.531109348308487	0.0162387267878902	0.0301576354632246	1
KHK	0.692278373950692	0.307721626049309	5.8594792351759e-11	7.45961445488543e-10	1.0808981345129e-06
KHNYN	0.491304295482552	0.508695704517448	0.00535294318373783	0.0116734534709081	1
KHSRP	0.328916748476263	0.671083251523737	0.697543739588132	0.718699137856472	1
KIAA0020	0.600513622967839	0.399486377032161	2.13801653238846e-06	1.14784607022613e-05	0.03943999097297
KIAA0040	0.397419855942861	0.602580144057139	0.20965936248712	0.256914192892249	1
KIAA0087	0.412670991066564	0.587329008933436	0.136884918127479	0.179200630522859	1
KIAA0090	0.486873170337146	0.513126829662855	0.00674850140995052	0.0142257576859053	1
KIAA0100	0.574062383454433	0.425937616545567	2.12828061913728e-05	9.16870447950149e-05	0.392603925812254
KIAA0101	0.515336120286653	0.484663879713347	0.00136683791149155	0.00363314970508424	1
KIAA0125	0.734476911665986	0.265523088334014	8.47908159306416e-14	1.78758420739719e-12	1.56413618147255e-09
KIAA0141	0.550880539328615	0.449119460671385	0.00012751340286489	0.000453662438312174	1
KIAA0146	0.57561700976365	0.42438299023635	1.87381375393191e-05	8.17942082903695e-05	0.34566242318782
KIAA0174	0.457102957742756	0.542897042257244	0.0273861507646791	0.0467727361499894	1
KIAA0182	0.663206070184145	0.336793929815855	2.64828858468123e-09	2.52209496755884e-08	4.88529795216147e-05
KIAA0195	0.560658223839179	0.439341776160822	6.14066087640192e-05	0.000236782548467781	1
KIAA0196	0.488609651684715	0.511390348315285	0.00616730260291191	0.0131798228818253	1
KIAA0226	0.515373412219285	0.484626587780715	0.00136374703634647	0.0036262742185167	1
KIAA0232	0.573129299636114	0.426870700363886	2.2962871685414e-05	9.81910278119683e-05	0.423596093980831
KIAA0240	0.538220352032938	0.461779647967062	0.000312062331100871	0.00100359376252053	1
KIAA0247	0.58531597814481	0.41468402185519	8.28722621102074e-06	3.92690629115591e-05	0.1528744619147
KIAA0284	0.447186277761961	0.552813722238039	0.0411818945627868	0.06584763284897	1
KIAA0317	0.511194178929402	0.488805821070598	0.00175259857117716	0.00450532132699346	1
KIAA0319	0.4275212983405	0.5724787016595	0.0850538360464921	0.12012703111749	1
KIAA0319L	0.466530040413915	0.533469959586085	0.018090369231355	0.0329853752308792	1
KIAA0355	0.720793576908672	0.279206423091328	8.17658991937166e-13	1.4489294355682e-11	1.50833554242649e-08
KIAA0368	0.575345349706387	0.424654650293613	1.91610590373323e-05	8.34822994949619e-05	0.353464056061668
KIAA0391	0.485428288825237	0.514571711174764	0.00726843985315363	0.0151503853074718	1
KIAA0415	0.358220252331145	0.641779747668855	0.476748491299134	0.516507865096325	1
KIAA0427	0.511016691292658	0.488983308707342	0.00177114591003322	0.0045453990821345	1
KIAA0430	0.51310720803151	0.486892791968491	0.00156358215373006	0.00408770743158297	1
KIAA0467	0.524999154535483	0.475000845464517	0.000748581908501411	0.00214927478071993	1
KIAA0494	0.474413401965014	0.525586598034987	0.0125311448996496	0.0241978467459265	1
KIAA0495	0.642135323087883	0.357864676912117	3.1125181339483e-08	2.43497124753792e-07	0.000574166220169443
KIAA0513	0.678535792914398	0.321464207085602	3.78158264100702e-10	4.19475977021386e-09	6.97588549786565e-06
KIAA0528	0.544106528654223	0.455893471345777	0.000207299107539465	0.00069883893216018	1
KIAA0556	0.479541404900992	0.520458595099008	0.00976955750783268	0.0195317034081489	1
KIAA0562	0.513816543869273	0.486183456130727	0.0014983426325827	0.00393843353423384	1
KIAA0564	0.601759394185219	0.398240605814781	1.90513604840266e-06	1.03273713443679e-05	0.0351440446848839
KIAA0586	0.536544289855305	0.463455710144695	0.00034983329945095	0.00110825603210917	1
KIAA0649	0.38506151842798	0.61493848157202	0.283163895317557	0.330791234052497	1
KIAA0664	0.447186413700467	0.552813586299533	0.0411816723387838	0.06584763284897	1
KIAA0664L3	0.891900168713417	0.108099831286583	3.47526445809449e-33	9.29104397948828e-31	6.41082034584691e-29
KIAA0748	0.717519566974038	0.282480433025962	1.37578069812549e-12	2.3412386105462e-11	2.53790265383208e-08
KIAA0753	0.502006155963206	0.497993844036795	0.00298208322587969	0.00708350363994368	1
KIAA0776	0.496155925685845	0.503844074314155	0.00412441851537797	0.00934682412201196	1
KIAA0802	0.395294633753188	0.604705366246812	0.221404551956059	0.268983783583602	1
KIAA0895	0.507950730626789	0.492049269373211	0.00212092885813998	0.00530753309798022	1
KIAA0895L	0.403291988532559	0.596708011467441	0.179232800015744	0.224949480330006	1
KIAA0907	0.491707567713045	0.508292432286955	0.00523966367864292	0.0114440061425439	1
KIAA0913	0.505414986061587	0.494585013938413	0.00245618122832362	0.00600201021577504	1
KIAA0922	0.602897435650987	0.397102564349013	1.71364721199597e-06	9.36641485027841e-06	0.0316116501196897
KIAA0947	0.466969409292978	0.533030590707022	0.0177326634616621	0.0324421742415235	1
KIAA1009	0.435549733126763	0.564450266873237	0.064100699993665	0.0949771576532642	1
KIAA1024	0.368020089276233	0.631979910723767	0.402233029327663	0.446020238759762	1
KIAA1024L	0.520990268799524	0.479009731200476	0.000964630948903996	0.00268678047930424	1
KIAA1033	0.525409655310726	0.474590344689274	0.00072917294955503	0.00210008640131798	1
KIAA1045	0.445330177384192	0.554669822615809	0.04430864715221	0.0699975690688377	1
KIAA1107	0.428936937541034	0.571063062458966	0.0810227355750579	0.115377702108917	1
KIAA1109	0.391102282184668	0.608897717815332	0.245687185969874	0.293592765406897	1
KIAA1143	0.370214142705314	0.629785857294686	0.386004241658879	0.430326962342499	1
KIAA1147	0.692223051064547	0.307776948935453	5.90504165698523e-11	7.50208701421533e-10	1.08930303446407e-06
KIAA1161	0.438445786387956	0.561554213612045	0.0576251302161879	0.0869189896342991	1
